date,date,open,close,high,low,volume
1996-11-06,1996-11-06,358.39,349.12,358.39,345.96,119926
1996-11-07,1996-11-07,349.96,351.86,357.34,347.85,68436
1996-11-08,1996-11-08,351.86,356.5,357.34,350.59,107535
1996-11-11,1996-11-11,359.45,364.3,368.3,358.39,178749
1996-11-12,1996-11-12,366.62,364.72,370.62,362.19,126517
1996-11-13,1996-11-13,368.93,371.04,376.95,366.83,249285
1996-11-14,1996-11-14,371.04,385.59,387.49,368.93,509642
1996-11-15,1996-11-15,383.69,400.98,402.24,380.53,460326
1996-11-18,1996-11-18,411.1,417.0,424.8,406.88,472008
1996-11-19,1996-11-19,417.0,411.1,420.58,407.93,295915
1996-11-20,1996-11-20,400.56,410.04,417.0,396.34,278025
1996-11-21,1996-11-21,410.04,386.43,411.1,383.69,332774
1996-11-22,1996-11-22,379.48,389.81,390.02,371.04,310274
1996-11-25,1996-11-25,390.02,390.02,393.18,381.58,215983
1996-11-26,1996-11-26,390.44,385.8,395.29,382.64,170431
1996-11-27,1996-11-27,384.75,379.26,390.02,377.37,154153
1996-11-28,1996-11-28,377.37,378.21,381.37,373.15,133441
1996-11-29,1996-11-29,379.48,382.01,387.06,376.95,140049
1996-12-02,1996-12-02,385.38,382.64,390.02,379.48,152088
1996-12-03,1996-12-03,382.85,390.02,390.02,379.48,154522
1996-12-04,1996-12-04,394.65,391.07,398.03,388.96,154831
1996-12-05,1996-12-05,391.07,398.66,407.93,390.02,186669
1996-12-06,1996-12-06,402.66,402.24,411.31,400.13,204639
1996-12-09,1996-12-09,406.88,417.42,417.84,403.72,185140
1996-12-10,1996-12-10,417.42,408.57,417.42,400.56,168172
1996-12-11,1996-12-11,408.57,418.69,421.22,406.88,240234
1996-12-12,1996-12-12,421.64,418.05,432.18,408.57,291447
1996-12-13,1996-12-13,415.31,395.92,415.31,389.59,458300
1996-12-16,1996-12-16,355.44,355.44,355.44,355.44,62442
1996-12-17,1996-12-17,319.82,319.82,353.97,319.82,463675
1996-12-18,1996-12-18,322.13,351.86,351.86,320.03,445380
1996-12-19,1996-12-19,358.61,345.75,377.37,337.1,572946
1996-12-20,1996-12-20,341.32,345.53,351.65,335.21,277758
1996-12-23,1996-12-23,349.54,349.33,356.08,345.75,155369
1996-12-24,1996-12-24,349.54,336.26,352.7,335.84,153168
1996-12-25,1996-12-25,339.42,347.22,352.07,334.36,175391
1996-12-26,1996-12-26,351.65,347.22,353.76,343.64,51516
1996-12-27,1996-12-27,353.55,352.07,354.18,345.75,175916
1996-12-30,1996-12-30,353.76,355.65,356.29,347.43,175081
1996-12-31,1996-12-31,354.81,348.7,354.81,347.01,108380
1997-01-02,1997-01-02,347.85,347.85,352.07,344.06,67498
1997-01-03,1997-01-03,347.85,343.64,349.75,341.11,72462
1997-01-06,1997-01-06,340.69,334.99,341.95,333.73,92687
1997-01-07,1997-01-07,332.04,358.82,368.51,330.57,327164
1997-01-08,1997-01-08,357.34,347.64,357.97,345.32,124851
1997-01-09,1997-01-09,347.85,348.91,352.91,347.43,46214
1997-01-10,1997-01-10,347.85,356.29,358.39,347.43,118417
1997-01-13,1997-01-13,354.6,354.18,357.34,352.7,89145
1997-01-14,1997-01-14,354.18,347.01,354.39,344.69,77436
1997-01-15,1997-01-15,347.85,348.91,357.55,345.75,81768
1997-01-16,1997-01-16,347.43,351.44,353.76,347.43,41337
1997-01-17,1997-01-17,351.86,352.91,354.18,349.96,51724
1997-01-20,1997-01-20,354.18,353.97,355.44,349.96,74032
1997-01-21,1997-01-21,354.6,357.97,362.61,354.18,131296
1997-01-22,1997-01-22,362.61,368.72,370.62,358.82,232687
1997-01-23,1997-01-23,368.93,382.43,387.91,368.93,264847
1997-01-24,1997-01-24,383.69,380.53,384.53,372.73,169601
1997-01-27,1997-01-27,381.37,380.32,384.32,379.26,154886
1997-01-28,1997-01-28,379.48,384.75,386.85,379.48,110507
1997-01-29,1997-01-29,384.96,397.18,402.45,384.53,200763
1997-01-30,1997-01-30,400.77,400.13,403.09,393.39,125712
1997-01-31,1997-01-31,400.56,406.67,411.1,398.45,271490
1997-02-17,1997-02-17,400.13,405.19,412.15,394.86,179070
1997-02-18,1997-02-18,400.56,370.83,402.45,364.72,636572
1997-02-19,1997-02-19,379.48,398.87,399.5,379.48,454504
1997-02-20,1997-02-20,359.03,397.82,413.63,359.03,629958
1997-02-21,1997-02-21,396.34,400.56,402.66,393.81,228541
1997-02-24,1997-02-24,402.66,398.45,405.41,397.82,142884
1997-02-25,1997-02-25,400.56,408.78,417.0,396.97,284111
1997-02-26,1997-02-26,413.21,411.94,415.1,407.93,129555
1997-02-27,1997-02-27,411.1,406.88,413.21,404.77,158984
1997-02-28,1997-02-28,405.83,404.77,406.46,398.45,149898
1997-03-03,1997-03-03,406.46,408.15,412.36,404.35,122863
1997-03-04,1997-03-04,407.51,403.93,407.51,400.56,156856
1997-03-05,1997-03-05,404.35,400.98,407.3,400.56,114645
1997-03-06,1997-03-06,400.13,401.61,402.66,398.24,95569
1997-03-07,1997-03-07,402.24,403.09,407.93,400.56,98483
1997-03-10,1997-03-10,404.77,409.2,413.84,403.72,128497
1997-03-11,1997-03-11,410.04,413.63,414.26,406.25,183575
1997-03-12,1997-03-12,415.31,422.48,425.85,414.05,251126
1997-03-13,1997-03-13,423.75,419.11,427.96,416.37,178583
1997-03-14,1997-03-14,419.11,428.59,429.86,413.21,171159
1997-03-17,1997-03-17,438.5,470.76,471.6,438.5,465572
1997-03-18,1997-03-18,474.34,475.39,494.37,461.69,439436
1997-03-19,1997-03-19,476.45,493.95,500.69,473.29,423729
1997-03-20,1997-03-20,495.63,486.99,511.02,484.88,318485
1997-03-21,1997-03-21,485.09,514.39,515.45,485.09,333392
1997-03-24,1997-03-24,529.15,565.83,565.83,529.15,434679
1997-03-25,1997-03-25,579.75,585.02,589.23,565.83,431133
1997-03-26,1997-03-26,585.02,593.87,608.2,569.2,291436
1997-03-27,1997-03-27,594.5,579.75,600.19,575.53,253455
1997-03-28,1997-03-28,573.63,580.38,594.5,571.1,221414
1997-03-31,1997-03-31,579.75,575.53,588.6,573.0,146999
1997-04-01,1997-04-01,576.58,578.69,585.44,569.84,159751
1997-04-02,1997-04-02,581.85,573.0,583.12,571.52,151946
1997-04-03,1997-04-03,573.42,589.86,590.29,573.0,172603
1997-04-04,1997-04-04,594.5,611.37,624.02,590.08,304961
1997-04-07,1997-04-07,613.48,622.12,632.45,610.31,294755
1997-04-08,1997-04-08,615.37,596.61,615.37,594.5,356424
1997-04-09,1997-04-09,595.13,603.15,609.26,594.5,214448
1997-04-10,1997-04-10,602.93,592.18,603.36,590.29,266724
1997-04-11,1997-04-11,587.76,588.81,589.44,577.64,277178
1997-04-14,1997-04-14,589.02,580.8,594.08,577.64,208193
1997-04-15,1997-04-15,583.96,592.39,597.24,576.79,182623
1997-04-16,1997-04-16,593.45,588.18,598.3,585.65,119880
1997-04-17,1997-04-17,586.28,613.48,621.7,586.07,438156
1997-04-18,1997-04-18,621.91,611.37,627.18,603.15,248514
1997-04-21,1997-04-21,653.53,655.64,670.82,635.19,367335
1997-04-22,1997-04-22,659.85,653.53,663.65,651.42,175969
1997-04-23,1997-04-23,654.58,677.14,684.31,652.48,238707
1997-04-24,1997-04-24,672.08,682.83,693.58,661.96,219018
1997-04-25,1997-04-25,681.15,686.2,696.75,675.24,282695
1997-04-28,1997-04-28,695.69,750.5,755.14,695.69,300074
1997-04-29,1997-04-29,763.15,753.66,798.15,720.99,334379
1997-04-30,1997-04-30,752.61,774.75,776.85,739.96,203223
1997-05-05,1997-05-05,791.61,852.32,852.32,791.61,341417
1997-05-06,1997-05-06,872.35,937.49,937.49,868.56,296049
1997-05-07,1997-05-07,961.1,1030.88,1031.3,957.1,430057
1997-05-08,1997-05-08,1032.57,946.56,1032.99,938.12,492336
1997-05-09,1997-05-09,912.83,989.56,990.83,912.83,544942
1997-05-12,1997-05-12,1016.55,976.07,1032.99,965.53,374863
1997-05-13,1997-05-13,959.2,949.09,980.07,927.79,343128
1997-05-14,1997-05-14,938.12,877.62,948.24,874.88,428043
1997-05-15,1997-05-15,853.38,869.61,877.41,796.88,618456
1997-05-16,1997-05-16,782.97,782.97,839.04,782.97,524224
1997-05-19,1997-05-19,796.88,779.38,811.64,739.54,261004
1997-05-20,1997-05-20,786.34,857.38,857.38,784.23,447212
1997-05-21,1997-05-21,876.57,841.36,885.42,822.39,463139
1997-05-22,1997-05-22,757.25,772.43,813.75,757.25,467493
1997-05-23,1997-05-23,772.64,823.23,832.72,772.43,408742
1997-05-26,1997-05-26,758.93,796.88,811.64,750.5,170978
1997-05-27,1997-05-27,790.56,781.7,798.99,769.48,230917
1997-05-28,1997-05-28,782.12,757.46,788.03,754.72,258044
1997-05-29,1997-05-29,743.76,696.75,745.86,695.69,437734
1997-05-30,1997-05-30,672.5,709.18,716.77,644.68,385443
1997-06-02,1997-06-02,718.88,734.06,737.85,702.02,211742
1997-06-03,1997-06-03,737.85,733.43,765.26,729.42,190085
1997-06-04,1997-06-04,733.64,734.06,744.18,727.31,105690
1997-06-05,1997-06-05,737.43,745.02,762.1,736.17,147536
1997-06-06,1997-06-06,681.15,696.11,727.31,681.15,290846
1997-06-09,1997-06-09,695.69,683.25,695.69,671.45,92191
1997-06-10,1997-06-10,683.04,669.13,695.69,664.07,87920
1997-06-11,1997-06-11,664.07,673.56,674.61,615.16,212100
1997-06-12,1997-06-12,674.61,650.58,680.51,632.45,94351
1997-06-20,1997-06-20,694.64,715.93,715.93,664.07,237519
1997-06-23,1997-06-23,769.05,770.11,787.6,758.93,275649
1997-06-24,1997-06-24,780.23,805.52,807.0,772.64,351869
1997-06-25,1997-06-25,812.69,802.78,819.65,798.99,202359
1997-06-26,1997-06-26,801.1,805.1,811.64,791.61,127383
1997-06-27,1997-06-27,805.31,795.62,817.96,790.56,221862
1997-07-02,1997-07-02,801.1,761.68,810.58,716.77,188247
1997-07-03,1997-07-03,756.83,733.64,756.83,728.37,141879
1997-07-04,1997-07-04,716.77,729.21,743.76,704.12,122156
1997-07-07,1997-07-07,725.2,664.07,725.2,656.27,150755
1997-07-08,1997-07-08,653.53,697.17,699.91,649.31,172980
1997-07-09,1997-07-09,703.7,716.77,720.57,689.37,105078
1997-07-10,1997-07-10,716.77,697.38,729.21,695.69,78653
1997-07-11,1997-07-11,687.26,725.2,727.31,685.15,107378
1997-07-14,1997-07-14,733.64,736.38,749.45,728.58,97464
1997-07-15,1997-07-15,737.85,729.42,741.65,723.1,62213
1997-07-16,1997-07-16,733.64,752.4,765.26,731.53,149749
1997-07-17,1997-07-17,756.62,779.8,783.18,754.72,175461
1997-07-18,1997-07-18,790.35,784.44,792.66,780.02,149857
1997-07-21,1997-07-21,796.88,773.9,801.1,759.36,185618
1997-07-23,1997-07-23,824.07,779.38,826.39,773.69,210937
1997-07-24,1997-07-24,768.42,736.38,771.58,733.64,165765
1997-07-25,1997-07-25,726.68,735.75,746.29,717.19,111106
1997-07-28,1997-07-28,725.2,707.92,731.53,706.23,86127
1997-07-29,1997-07-29,702.02,720.99,725.2,698.85,69705
1997-07-30,1997-07-30,725.63,733.64,735.32,720.57,50100
1997-07-31,1997-07-31,737.43,731.32,739.96,729.21,35096
1997-08-01,1997-08-01,733.64,723.94,734.9,718.88,32812
1997-08-04,1997-08-04,720.78,711.92,720.99,707.92,45201
1997-08-05,1997-08-05,713.61,718.88,731.53,713.61,26804
1997-08-06,1997-08-06,720.99,709.39,725.2,707.92,23687
1997-08-07,1997-08-07,706.23,707.71,714.24,699.91,30512
1997-08-08,1997-08-08,708.34,717.19,727.1,691.48,39143
1997-08-11,1997-08-11,717.83,697.59,720.99,695.9,37418
1997-08-12,1997-08-12,691.48,664.28,695.69,664.07,72754
1997-08-13,1997-08-13,653.95,647.42,672.08,645.1,69723
1997-08-14,1997-08-14,645.1,665.97,670.39,644.68,53292
1997-08-15,1997-08-15,670.39,651.21,674.19,646.78,43958
1997-08-18,1997-08-18,642.99,643.2,651.42,630.34,63578
1997-08-19,1997-08-19,653.53,661.96,673.56,649.52,52998
1997-08-20,1997-08-20,672.29,689.37,695.06,670.39,66694
1997-08-21,1997-08-21,695.69,667.02,699.91,663.65,93078
1997-08-22,1997-08-22,664.07,665.55,676.72,653.95,100095
1997-08-25,1997-08-25,668.29,720.15,722.04,668.29,130658
1997-08-26,1997-08-26,723.62,711.92,733.74,707.81,198864
1997-08-27,1997-08-27,704.65,703.7,712.56,693.9,111487
1997-08-28,1997-08-28,701.49,710.66,734.69,695.16,122198
1997-08-29,1997-08-29,710.66,704.97,715.4,698.33,93291
1997-09-01,1997-09-01,704.02,705.92,720.78,698.33,57600
1997-09-02,1997-09-02,706.23,710.98,715.09,699.91,51523
1997-09-03,1997-09-03,709.39,735.96,737.85,709.39,182294
1997-09-04,1997-09-04,741.02,733.43,746.08,727.1,97948
1997-09-05,1997-09-05,734.06,731.53,734.69,725.2,47673
1997-09-08,1997-09-08,729.95,724.89,734.69,721.73,51671
1997-09-09,1997-09-09,722.04,717.3,730.26,715.72,48397
1997-09-10,1997-09-10,712.56,724.26,729.32,707.81,56247
1997-09-11,1997-09-11,725.2,728.37,749.87,716.67,141043
1997-09-12,1997-09-12,728.37,712.56,728.37,711.92,55049
1997-09-15,1997-09-15,712.56,693.58,712.56,692.32,68869
1997-09-16,1997-09-16,693.58,692.95,704.65,687.58,34804
1997-09-17,1997-09-17,693.27,685.99,696.43,684.1,29379
1997-09-18,1997-09-18,687.26,683.46,693.58,679.35,36596
1997-09-19,1997-09-19,684.1,686.94,690.42,682.52,28402
1997-09-22,1997-09-22,687.26,643.62,687.26,639.83,80842
1997-09-23,1997-09-23,636.66,611.05,642.99,598.72,118363
1997-09-24,1997-09-24,630.34,650.89,655.64,624.02,154245
1997-09-25,1997-09-25,668.92,660.06,676.51,650.89,103770
1997-09-26,1997-09-26,661.33,662.59,664.81,639.83,59529
1997-09-29,1997-09-29,652.48,664.49,671.45,644.57,74379
1997-09-30,1997-09-30,661.96,678.09,684.73,655.64,87588
1997-10-06,1997-10-06,696.43,671.45,696.43,668.29,46309
1997-10-07,1997-10-07,668.29,677.14,677.77,660.7,37301
1997-10-08,1997-10-08,689.79,696.75,702.44,677.77,91844
1997-10-09,1997-10-09,699.91,687.26,701.17,685.05,42618
1997-10-10,1997-10-10,686.94,691.37,696.11,684.1,34216
1997-10-13,1997-10-13,699.91,684.73,701.49,684.41,29818
1997-10-14,1997-10-14,683.78,688.21,692.0,678.72,34622
1997-10-15,1997-10-15,688.21,719.51,725.84,686.63,179125
1997-10-16,1997-10-16,725.2,750.5,756.83,717.3,405553
1997-10-17,1997-10-17,756.83,770.42,780.54,755.25,410431
1997-10-20,1997-10-20,778.33,789.71,801.1,772.64,384045
1997-10-21,1997-10-21,794.77,801.1,805.84,780.54,275978
1997-10-22,1997-10-22,810.58,839.04,880.15,807.42,1149457
1997-10-23,1997-10-23,825.45,822.28,841.89,810.9,459789
1997-10-24,1997-10-24,810.58,821.33,824.18,804.26,239775
1997-10-27,1997-10-27,826.39,825.45,839.99,820.39,228773
1997-10-28,1997-10-28,826.08,796.99,826.08,785.6,333219
1997-10-29,1997-10-29,801.1,813.43,814.69,794.77,220896
1997-10-30,1997-10-30,816.91,794.77,824.81,794.46,203928
1997-10-31,1997-10-31,788.45,797.62,810.27,785.29,140515
1997-11-03,1997-11-03,797.62,798.25,807.42,794.77,67212
1997-11-04,1997-11-04,801.1,817.22,819.44,798.25,106902
1997-11-05,1997-11-05,816.91,829.24,835.88,816.91,90343
1997-11-06,1997-11-06,835.88,816.59,842.2,816.27,112892
1997-11-07,1997-11-07,816.27,817.22,826.08,809.95,94749
1997-11-10,1997-11-10,816.91,801.1,824.81,794.77,126496
1997-11-11,1997-11-11,795.09,800.15,804.26,789.08,96919
1997-11-12,1997-11-12,801.1,798.25,816.27,795.4,82157
1997-11-13,1997-11-13,794.77,821.65,826.39,785.92,132664
1997-11-14,1997-11-14,823.86,819.12,832.72,812.48,162514
1997-11-17,1997-11-17,826.39,815.33,835.25,812.16,84892
1997-11-18,1997-11-18,812.16,815.33,832.09,810.58,75075
1997-11-19,1997-11-19,816.91,815.64,825.45,809.63,61586
1997-11-20,1997-11-20,813.75,803.94,820.07,798.25,64545
1997-11-21,1997-11-21,795.09,791.29,801.41,788.45,102220
1997-11-24,1997-11-24,790.03,763.78,790.35,763.15,82860
1997-11-25,1997-11-25,763.15,767.58,775.8,757.14,67299
1997-11-26,1997-11-26,769.48,769.79,773.59,763.15,40191
1997-11-27,1997-11-27,769.79,755.25,772.64,753.66,57003
1997-11-28,1997-11-28,747.34,771.37,775.17,744.18,74748
1997-12-01,1997-12-01,763.47,759.99,773.59,750.5,39929
1997-12-02,1997-12-02,759.99,756.83,770.42,756.19,23454
1997-12-03,1997-12-03,756.83,754.93,762.2,753.66,28951
1997-12-04,1997-12-04,754.93,759.36,763.15,747.97,34076
1997-12-05,1997-12-05,763.15,759.99,772.32,759.36,41047
1997-12-08,1997-12-08,759.99,759.99,768.84,759.36,28496
1997-12-09,1997-12-09,763.15,762.2,763.15,758.41,22849
1997-12-10,1997-12-10,763.15,768.21,776.12,763.15,27534
1997-12-11,1997-12-11,772.32,788.13,791.29,763.15,56977
1997-12-12,1997-12-12,790.03,775.8,794.46,772.64,45445
1997-12-15,1997-12-15,775.8,770.11,778.96,763.47,51574
1997-12-16,1997-12-16,770.42,773.27,778.96,766.63,53574
1997-12-17,1997-12-17,775.8,760.94,777.38,756.83,78710
1997-12-18,1997-12-18,756.83,758.41,776.75,751.13,58922
1997-12-19,1997-12-19,758.41,756.83,761.57,752.08,54362
1997-12-22,1997-12-22,753.03,757.78,772.64,731.53,121769
1997-12-23,1997-12-23,759.99,750.82,767.89,748.92,57951
1997-12-24,1997-12-24,750.5,737.22,750.5,731.53,96429
1997-12-25,1997-12-25,737.22,734.69,743.55,728.37,139350
1997-12-26,1997-12-26,747.34,742.6,763.15,737.22,108371
1997-12-29,1997-12-29,747.34,735.32,751.45,733.43,99020
1997-12-30,1997-12-30,735.32,727.73,737.85,723.62,115537
1997-12-31,1997-12-31,725.2,722.04,727.73,715.09,114575
1998-01-05,1998-01-05,720.46,763.15,763.47,703.07,200326
1998-01-06,1998-01-06,766.31,758.09,772.64,753.66,117009
1998-01-07,1998-01-07,756.83,743.86,758.09,741.02,68343
1998-01-08,1998-01-08,743.86,735.96,750.5,731.85,78616
1998-01-09,1998-01-09,731.53,733.43,741.96,725.52,86201
1998-01-12,1998-01-12,733.11,731.85,747.34,725.2,92051
1998-01-13,1998-01-13,725.2,708.13,725.2,659.12,150775
1998-01-14,1998-01-14,708.13,716.67,718.88,703.07,85924
1998-01-15,1998-01-15,717.3,713.5,725.2,704.65,50621
1998-01-16,1998-01-16,712.56,711.92,723.62,703.07,49191
1998-01-19,1998-01-19,715.72,705.28,715.72,703.07,47980
1998-01-20,1998-01-20,703.07,707.5,710.98,699.91,33714
1998-01-21,1998-01-21,706.23,703.7,709.39,702.44,30000
1998-01-22,1998-01-22,703.7,721.09,733.74,702.44,52731
1998-01-23,1998-01-23,725.2,737.22,744.18,721.09,68906
1998-02-09,1998-02-09,751.13,758.72,771.37,747.97,116034
1998-02-10,1998-02-10,758.72,745.44,761.57,737.85,37739
1998-02-11,1998-02-11,741.02,734.69,747.34,732.16,24248
1998-02-12,1998-02-12,731.53,726.79,741.02,725.2,29371
1998-02-13,1998-02-13,729.95,728.37,736.27,725.2,23044
1998-02-16,1998-02-16,728.37,718.25,728.37,717.3,28949
1998-02-17,1998-02-17,718.88,717.93,728.37,712.87,29142
1998-02-18,1998-02-18,718.88,718.88,725.2,714.14,26504
1998-02-19,1998-02-19,718.88,735.01,737.22,718.88,25963
1998-02-20,1998-02-20,737.85,728.37,741.02,725.2,24675
1998-02-23,1998-02-23,724.89,718.88,726.79,712.56,26702
1998-02-24,1998-02-24,717.3,717.93,726.15,715.72,19437
1998-02-25,1998-02-25,717.3,712.87,719.83,709.39,26800
1998-02-26,1998-02-26,709.39,714.77,724.89,706.55,31498
1998-02-27,1998-02-27,709.39,722.36,737.85,706.55,54352
1998-03-02,1998-03-02,716.67,697.06,718.25,693.58,61755
1998-03-03,1998-03-03,693.58,698.01,699.91,680.93,39164
1998-03-04,1998-03-04,700.54,701.17,704.65,696.11,29420
1998-03-05,1998-03-05,701.17,687.58,707.81,685.99,44607
1998-03-06,1998-03-06,668.6,679.67,681.57,661.96,60415
1998-03-09,1998-03-09,683.15,664.81,685.68,664.49,55343
1998-03-10,1998-03-10,660.38,665.44,680.3,646.78,78784
1998-03-11,1998-03-11,668.29,667.34,684.1,664.49,44889
1998-03-12,1998-03-12,640.46,658.48,679.35,638.25,46201
1998-03-13,1998-03-13,658.17,681.57,683.78,652.48,43845
1998-03-16,1998-03-16,684.1,685.36,690.1,674.61,34318
1998-03-17,1998-03-17,688.84,700.54,704.65,687.26,50903
1998-03-18,1998-03-18,705.6,685.68,706.23,683.78,29168
1998-03-19,1998-03-19,684.1,682.2,689.16,678.72,19839
1998-03-20,1998-03-20,682.2,674.93,686.63,668.6,19942
1998-03-23,1998-03-23,671.45,669.87,680.62,664.49,29311
1998-03-24,1998-03-24,668.29,702.44,703.07,667.65,46440
1998-03-25,1998-03-25,715.72,689.79,722.04,685.99,71564
1998-03-26,1998-03-26,686.63,673.03,686.94,671.76,28989
1998-03-27,1998-03-27,671.45,683.78,693.58,668.92,41937
1998-03-30,1998-03-30,684.41,686.63,696.75,674.61,58216
1998-03-31,1998-03-31,690.1,686.31,700.54,679.67,51684
1998-04-01,1998-04-01,684.1,679.67,689.16,677.14,41699
1998-04-02,1998-04-02,679.67,686.94,698.33,678.72,66952
1998-04-03,1998-04-03,687.26,710.98,715.72,687.26,141993
1998-04-06,1998-04-06,714.14,704.65,717.3,699.28,75338
1998-04-07,1998-04-07,706.23,701.17,712.24,699.28,58247
1998-04-08,1998-04-08,699.91,701.49,710.34,693.58,50257
1998-04-09,1998-04-09,703.07,700.86,712.56,697.38,66011
1998-04-10,1998-04-10,703.07,703.07,708.13,697.38,51624
1998-04-13,1998-04-13,703.7,720.15,731.53,703.7,138045
1998-04-14,1998-04-14,720.46,705.92,721.73,703.07,45137
1998-04-15,1998-04-15,705.92,702.44,707.81,698.33,53406
1998-04-17,1998-04-17,652.16,679.67,706.23,652.16,54618
1998-04-20,1998-04-20,668.29,653.74,668.29,649.31,92085
1998-04-21,1998-04-21,652.48,656.9,667.65,651.84,40380
1998-04-22,1998-04-22,660.38,662.28,663.54,655.0,59936
1998-04-23,1998-04-23,665.12,659.43,665.12,655.0,55906
1998-04-24,1998-04-24,658.8,663.54,680.3,654.69,77473
1998-04-27,1998-04-27,658.8,652.79,661.65,650.89,53545
1998-04-28,1998-04-28,655.0,664.49,667.97,654.06,40308
1998-04-29,1998-04-29,664.49,660.06,668.29,654.06,48940
1998-04-30,1998-04-30,660.7,663.86,666.7,655.64,45910
1998-05-04,1998-05-04,665.12,673.98,679.35,661.96,66702
1998-05-05,1998-05-05,676.19,665.12,680.93,663.86,44609
1998-05-06,1998-05-06,665.12,658.48,665.12,655.64,50498
1998-05-07,1998-05-07,658.48,649.63,661.96,648.36,73920
1998-05-08,1998-05-08,649.31,654.06,656.9,648.36,72819
1998-05-11,1998-05-11,654.06,650.58,661.96,644.57,79445
1998-05-12,1998-05-12,649.31,646.47,649.31,644.57,45250
1998-05-13,1998-05-13,647.73,650.89,652.48,642.36,58645
1998-05-14,1998-05-14,649.31,644.25,649.63,642.67,50320
1998-05-15,1998-05-15,646.15,658.8,668.29,646.15,65467
1998-05-18,1998-05-18,661.96,648.68,665.12,646.15,29911
1998-05-19,1998-05-19,649.0,644.25,652.48,643.62,30942
1998-05-20,1998-05-20,646.15,642.99,655.64,641.72,34161
1998-05-21,1998-05-21,642.99,642.67,645.52,639.83,34561
1998-05-22,1998-05-22,642.99,642.99,647.73,642.04,53579
1998-05-25,1998-05-25,642.99,639.83,644.57,637.61,58241
1998-05-26,1998-05-26,639.83,638.25,652.48,635.72,61753
1998-05-27,1998-05-27,638.25,638.25,642.99,635.08,67387
1998-05-28,1998-05-28,639.83,638.25,644.57,636.35,53883
1998-05-29,1998-05-29,639.83,638.88,639.83,636.66,51194
1998-06-01,1998-06-01,639.83,640.78,644.89,636.66,57961
1998-06-02,1998-06-02,639.83,636.66,640.78,635.08,59154
1998-06-03,1998-06-03,636.66,627.18,636.66,626.55,64354
1998-06-04,1998-06-04,626.55,626.86,636.35,618.32,63507
1998-06-05,1998-06-05,627.18,636.66,646.15,627.18,55793
1998-06-08,1998-06-08,636.66,624.02,638.25,624.02,34357
1998-06-09,1998-06-09,626.23,616.11,627.81,614.53,36491
1998-06-10,1998-06-10,616.11,607.89,620.85,605.04,37213
1998-06-11,1998-06-11,607.89,601.56,609.79,600.3,39519
1998-06-12,1998-06-12,620.85,608.2,625.6,605.04,36445
1998-06-15,1998-06-15,608.2,594.29,608.2,592.39,38926
1998-06-16,1998-06-16,592.71,580.06,592.71,579.11,46785
1998-06-17,1998-06-17,579.75,581.01,589.23,578.48,37726
1998-06-18,1998-06-18,584.17,602.2,607.89,581.33,44832
1998-06-19,1998-06-19,602.2,598.4,605.04,592.39,24556
1998-06-22,1998-06-22,592.39,582.59,595.56,579.75,38414
1998-06-23,1998-06-23,580.38,579.75,588.92,573.42,44259
1998-06-24,1998-06-24,578.16,580.38,584.49,575.0,40992
1998-06-25,1998-06-25,589.23,578.8,592.39,576.58,13697
1998-06-26,1998-06-26,579.75,577.22,582.91,576.58,24124
1998-06-29,1998-06-29,576.58,562.35,577.22,560.77,40800
1998-06-30,1998-06-30,563.93,545.59,563.93,544.96,39740
1998-07-01,1998-07-01,560.14,538.64,563.3,529.15,62872
1998-07-02,1998-07-02,537.06,544.65,546.54,531.68,44487
1998-07-03,1998-07-03,544.96,550.65,556.03,543.38,33457
1998-07-06,1998-07-06,544.96,535.48,544.96,535.48,23558
1998-07-07,1998-07-07,532.31,532.31,538.0,525.99,29295
1998-07-08,1998-07-08,535.48,540.53,546.54,532.31,19881
1998-07-09,1998-07-09,541.8,541.48,547.18,540.53,16326
1998-07-10,1998-07-10,541.8,538.0,542.43,535.48,18519
1998-07-13,1998-07-13,541.48,537.37,541.8,532.31,17515
1998-07-14,1998-07-14,538.64,527.89,540.22,526.62,18901
1998-07-15,1998-07-15,527.89,514.92,527.89,513.34,29423
1998-07-16,1998-07-16,511.76,503.85,513.34,502.59,43361
1998-07-17,1998-07-17,503.85,498.16,508.91,497.53,40257
1998-07-20,1998-07-20,495.95,484.25,496.26,481.72,44204
1998-07-21,1998-07-21,482.03,531.68,532.31,478.87,77395
1998-07-22,1998-07-22,531.68,547.49,573.42,513.34,221167
1998-07-23,1998-07-23,545.28,551.29,554.13,541.17,54778
1998-07-24,1998-07-24,551.29,566.78,571.21,547.49,97104
1998-07-27,1998-07-27,569.31,565.52,573.42,557.61,44738
1998-07-28,1998-07-28,560.77,554.45,567.1,551.92,27272
1998-07-29,1998-07-29,554.45,556.66,567.1,551.29,25197
1998-07-30,1998-07-30,556.66,552.23,562.35,548.12,22105
1998-07-31,1998-07-31,553.82,550.02,557.93,548.12,15406
1998-08-03,1998-08-03,550.65,531.05,551.29,528.52,31485
1998-08-04,1998-08-04,527.57,538.32,548.12,521.88,33302
1998-08-05,1998-08-05,540.22,539.27,541.8,529.78,18517
1998-08-06,1998-08-06,541.8,531.68,547.81,529.15,17541
1998-08-07,1998-08-07,527.89,530.73,538.64,526.62,18566
1998-08-10,1998-08-10,529.15,520.61,529.15,513.34,20845
1998-08-11,1998-08-11,520.61,508.6,528.52,507.02,25611
1998-08-12,1998-08-12,508.6,514.6,519.66,496.9,35233
